2.602647881969005024e-04 8.317438848836516172e+02
2.632815465648020731e-04 8.410406001913087266e+02
2.663332725174980963e-04 8.504404614008687986e+02
2.694203713681882413e-04 8.599445868309048819e+02
2.725432531281028249e-04 8.695541050773953202e+02
2.757023325609583289e-04 8.792701563929368831e+02
2.788980292380439777e-04 8.890938928236989796e+02
2.821307675939471824e-04 8.990264783225167093e+02
2.854009769829237591e-04 9.090690888629620758e+02
2.887090917359235484e-04 9.192229125543714190e+02
2.920555512182745244e-04 9.294891497577752943e+02
2.954407998880380793e-04 9.398690126244254088e+02
2.988652873550383024e-04 9.503637237690634265e+02
3.023294684405777215e-04 9.609745178655489326e+02
3.058338032378432473e-04 9.717026421750038025e+02
3.093787571730137595e-04 9.825493566629198767e+02
3.129648010670751349e-04 9.935159341171656706e+02
3.165924111983521496e-04 1.004603660266927932e+03
3.202620693657651165e-04 1.015813833902539841e+03
3.239742629528196056e-04 1.027147766938493305e+03
3.277294849923383015e-04 1.038606782929655083e+03
3.315282342319423692e-04 1.050192216902054042e+03
3.353710152002930081e-04 1.061905417168773511e+03
3.392583382740992667e-04 1.073747745545791304e+03
3.431907197459043682e-04 1.085720577472805417e+03
3.471686818926560223e-04 1.097825302134903040e+03
3.511927530450728672e-04 1.110063322585107244e+03
3.552634676578139803e-04 1.122436055867776304e+03
3.593813663804626239e-04 1.134944932316814175e+03
3.635469961293318715e-04 1.147591391379876995e+03
3.677609101601031711e-04 1.160376884667920649e+03
3.720236681413067385e-04 1.173302877923639244e+03
3.763358362286533740e-04 1.186370851142828769e+03
3.806979871402285448e-04 1.199582298692978839e+03
3.851107002325569739e-04 1.212938729432643868e+03
3.895745615775502574e-04 1.226441666831302655e+03
3.940901640403448279e-04 1.240092649079086414e+03
3.986581073580439810e-04 1.253893228054171686e+03
4.032789982193706307e-04 1.267844968364889837e+03
4.079534503452450522e-04 1.281949449323850331e+03
4.126820845702952557e-04 1.296208265298190327e+03
4.174655289253135972e-04 1.310623025829047265e+03
4.223044187206673248e-04 1.325195355751529632e+03
4.271993966306778055e-04 1.339926895315246838e+03
4.321511127789762923e-04 1.354819300305414572e+03
4.371602248248503283e-04 1.369874241631586528e+03
4.422273980505898373e-04 1.385093399758905889e+03
4.473533054498464575e-04 1.400478466740584054e+03
4.525386278170167947e-04 1.416031150102718811e+03
4.577840538376617388e-04 1.431753173018171310e+03
4.630902801799738800e-04 1.447646274417360246e+03
4.684580115873046222e-04 1.463712209099332767e+03
4.738879609717652546e-04 1.479952747842932467e+03
4.793808495089108153e-04 1.496369677517933496e+03
4.849374067335234439e-04 1.512964800039264901e+03
4.905583706365046568e-04 1.529739929826220532e+03
4.962444877628915604e-04 1.546696896744270589e+03
5.019965133110080614e-04 1.563837546938939340e+03
5.078152112327671743e-04 1.581163742941327428e+03
5.137013543351340219e-04 1.598677363773500929e+03
5.196557243827659538e-04 1.616380305054020255e+03
5.256791122018420349e-04 1.634274479103364229e+03
5.317723177850967571e-04 1.652361814801027776e+03
5.379361503980699009e-04 1.670644251502364568e+03
5.441714286865889172e-04 1.689123738400260663e+03
5.504789807854969502e-04 1.707802240867661794e+03
5.568596444286410272e-04 1.726681740866784594e+03
5.633142670601353798e-04 1.745764237037149542e+03
5.698437059469137721e-04 1.765051744783184404e+03
5.764488282925875340e-04 1.784546296361328359e+03
5.831305113526219844e-04 1.804249940966569056e+03
5.898896425508494586e-04 1.824164743933251884e+03
5.967271195973311917e-04 1.844292782549664707e+03
6.036438506075865983e-04 1.864636149197961004e+03
6.106407542232038244e-04 1.885196953183722371e+03
6.177187597338490302e-04 1.905977320812300150e+03
6.248788072006889295e-04 1.926979395462444700e+03
6.321218475812450180e-04 1.948205337659031784e+03
6.394488428556939106e-04 1.969657325144718698e+03
6.468607661546322196e-04 1.991337552897231717e+03
6.543586018883232108e-04 2.013248228530437245e+03
6.619433458774390093e-04 2.035391568476015891e+03
6.696160054853217717e-04 2.057769805213032214e+03
6.773775997517746681e-04 2.080385188144867243e+03
6.852291595284059830e-04 2.103239983648382349e+03
6.931717276155402148e-04 2.126336475121855983e+03
7.012063589007179638e-04 2.149676963031205560e+03
7.093341204987991394e-04 2.173263764955006081e+03
7.175560918936924699e-04 2.197099214688023039e+03
7.258733650817247602e-04 2.221185653029076093e+03
7.342870447166760257e-04 2.245525431310966724e+03
7.427982482564913450e-04 2.270120917283157269e+03
7.514081061116963198e-04 2.294974495212620695e+03
7.601177617955326210e-04 2.320088565898524394e+03
7.689283720758308604e-04 2.345465546684958554e+03
7.778411071286484360e-04 2.371107871471272574e+03
7.868571506936848170e-04 2.397017990718335568e+03
7.959777002314981234e-04 2.423198368033549741e+03
8.052039670825472846e-04 2.449651472994449250e+03
8.145371766280737639e-04 2.476379789156131210e+03
8.239785684528515806e-04 2.503385815935466781e+03
8.335293965098190729e-04 2.530672068589606170e+03
8.431909292866253619e-04 2.558241078191487759e+03
8.529644499741018170e-04 2.586095391602615109e+03
8.628512566366892044e-04 2.614237571442868102e+03
8.728526623848374341e-04 2.642670195594344023e+03
8.829699955494085860e-04 2.671395846764733506e+03
8.932045998580961195e-04 2.700417111815812405e+03
9.035578346138924653e-04 2.729736591747846887e+03
9.140310748756226740e-04 2.759356902095174064e+03
9.246257116405735008e-04 2.789280672851604777e+03
9.353431520292382036e-04 2.819510548392026976e+03
9.461848194721997124e-04 2.850049187390440693e+03
9.571521538991858893e-04 2.880899262734118565e+03
9.682466119303117331e-04 2.912063456625041908e+03
9.794696670695391023e-04 2.943544439007666824e+03
9.908228099003791103e-04 2.975344883614983246e+03
1.002307548283864732e-03 3.007467476250002164e+03
1.013925407558814544e-03 3.039914914641809446e+03
1.025677930744421434e-03 3.072689908290840322e+03
1.037566678745185456e-03 3.105795178309018411e+03
1.049593230558226948e-03 3.139233457255056237e+03
1.061759183482999420e-03 3.173007488802533771e+03
1.074066153333433013e-03 3.207120015717581737e+03
1.086515774652537783e-03 3.241573770974398030e+03
1.099109700929496542e-03 3.276371494950070883e+03
1.111849604819270662e-03 3.311515937046264753e+03
1.124737178364751356e-03 3.347009855455391062e+03
1.137774133221490730e-03 3.382856016920722595e+03
1.150962200885031431e-03 3.419057196490404749e+03
1.164303132920876341e-03 3.455616177265161696e+03
1.177798701197118681e-03 3.492535746793240378e+03
1.191450698119775244e-03 3.529818666394154207e+03
1.205260936870841855e-03 3.567467683605821094e+03
1.219231251649110278e-03 3.605485550265269922e+03
1.233363497913775222e-03 3.643875022387112494e+03
1.247659552630868939e-03 3.682638859811886050e+03
1.262121314522546408e-03 3.721779825846793301e+03
1.276750704319265127e-03 3.761300686898903678e+03
1.291549665014883131e-03 3.801204212085360268e+03
1.306520162124720367e-03 3.841493159109869339e+03
1.321664183946604648e-03 3.882170247517713506e+03
1.336983741824946011e-03 3.923238189086292550e+03
1.352480870417874584e-03 3.964699694119070955e+03
1.368157627967470829e-03 4.006557470969123187e+03
1.384016096573131068e-03 4.048814225553869164e+03
1.400058382468096939e-03 4.091472660860642918e+03
1.416286616299197981e-03 4.134535476443439620e+03
1.432702953409829925e-03 4.178005366530765059e+03
1.449309574126215940e-03 4.221884991481542784e+03
1.466108684046983808e-03 4.266176977164192976e+03
1.483102514336103470e-03 4.310883940275292844e+03
1.500293322019217047e-03 4.356008488814392877e+03
1.517683390283404692e-03 4.401553221465066599e+03
1.535275028780421847e-03 4.447520726965810354e+03
1.553070573933459063e-03 4.493913583470563935e+03
1.571072389247449340e-03 4.540734357899102179e+03
1.589282865622977398e-03 4.587985596061184879e+03
1.607704421673822760e-03 4.635669783908886529e+03
1.626339504048191073e-03 4.683789376917754453e+03
1.645190587753661863e-03 4.732346813611839934e+03
1.664260176485902803e-03 4.781344514799837270e+03
1.683550802961201673e-03 4.830784882794941950e+03
1.703065029252843121e-03 4.880670300623487492e+03
1.722805447131393322e-03 4.931003131222526463e+03
1.742774678408918554e-03 4.981785715986592550e+03
1.762975375287204483e-03 5.033020334118868959e+03
1.783410220710006724e-03 5.084709176257086256e+03
1.804081928719382128e-03 5.136854399556980752e+03
1.824993244816151307e-03 5.189458132212383134e+03
1.846146946324546618e-03 5.242522472484717582e+03
1.867545842761074654e-03 5.296049487719881654e+03
1.889192776207665675e-03 5.350041213353741114e+03
1.911090621689137074e-03 5.404499651905398423e+03
1.933242287555043959e-03 5.459426765878613878e+03
1.955650715865948734e-03 5.514824425704333407e+03
1.978318882784163655e-03 5.570694432154728929e+03
2.001249798969035980e-03 5.627038544764362086e+03
2.024446509976802599e-03 5.683858480980979948e+03
2.047912096665084614e-03 5.741155915007689146e+03
2.071649675602067840e-03 5.798932476633115584e+03
2.095662399480431679e-03 5.857189750049910799e+03
2.119953457536069303e-03 5.915929272626620332e+03
2.144526075971666789e-03 5.975152512988881426e+03
2.169383518385183292e-03 6.034860833606752749e+03
2.194529086203312468e-03 6.095055534041815008e+03
2.219966119119953351e-03 6.155737858660590064e+03
2.245697995539773072e-03 6.216908995316402979e+03
2.271728133026903931e-03 6.278570074020689390e+03
2.298059988758849835e-03 6.340722165603593567e+03
2.324697059985647227e-03 6.403366280364354679e+03
2.351642884494347698e-03 6.466503362059727806e+03
2.378901041078892130e-03 6.530134200816119119e+03
2.406475150015422761e-03 6.594259436337487386e+03
2.434368873543109931e-03 6.658879632320930796e+03
2.462585916350545565e-03 6.723995277773008638e+03
2.491130026067787072e-03 6.789606785468075032e+03
2.520004993764090716e-03 6.855714490398383532e+03
2.549214654451422042e-03 6.922318648215947178e+03
2.578762887593799742e-03 6.989419433667050725e+03
2.608653617622546696e-03 7.057016940841700489e+03
2.638890814457508453e-03 7.125111188548185964e+03
2.669478494034319832e-03 7.193702112955355005e+03
2.700420718837771242e-03 7.262789563511426422e+03
2.731721598441374903e-03 7.332373301356043157e+03
2.763385290053167829e-03 7.402452997728342780e+03
2.795415999067855668e-03 7.473028232369982106e+03
2.827817979625339880e-03 7.544098491925344206e+03
2.860595535175740160e-03 7.615663163397106473e+03
2.893753019050949830e-03 7.687721267819071727e+03
2.927294835042814833e-03 7.760271312746913281e+03
2.961225437988033050e-03 7.833311647103653740e+03
2.995549334359811234e-03 7.906840491203294732e+03
3.030271082866395349e-03 7.980855934692188384e+03
3.065395295056525492e-03 8.055355934493923087e+03
3.100926635931925118e-03 8.130338312758834036e+03
3.136869824566874444e-03 8.205800754819461872e+03
3.173229634734975584e-03 8.281740946146655915e+03
3.210010895543170123e-03 8.358157647702997565e+03
3.247218492073126669e-03 8.435050152610061559e+03
3.284857366030041314e-03 8.512417687647572166e+03
3.322932516398970689e-03 8.590259407453542735e+03
3.361449000108763119e-03 8.668574393635986780e+03
3.400411932703704086e-03 8.747361653887370267e+03
3.439826489022923713e-03 8.826620121102925623e+03
3.479697903887689868e-03 8.906348646775802990e+03
3.520031472796677097e-03 8.986543698532423150e+03
3.560832552629275994e-03 9.067195710009715185e+03
3.602106562357069216e-03 9.148293821966124597e+03
3.643858983763542669e-03 9.229826764749008362e+03
3.686095362172155891e-03 9.311782853058311957e+03
3.728821307182831907e-03 9.394149980858237541e+03
3.772042493416996253e-03 9.476915616445468913e+03
3.815764661271247096e-03 9.560066797684612538e+03
3.859993617679764906e-03 9.643591153878123805e+03
3.904735236885557934e-03 9.727494100052033900e+03
3.949995461220641955e-03 9.811796932519317124e+03
3.995780301895267457e-03 9.896522220845923584e+03
4.042095839796303568e-03 9.981693328375009514e+03
4.088948226294858955e-03 1.006733442283588920e+04
4.136343684063272831e-03 1.015347048752606679e+04
4.184288507901578850e-03 1.024012733310182193e+04
4.232789065573546415e-03 1.032733161001011649e+04
4.281851798652410411e-03 1.041508950792699216e+04
4.331483223376396928e-03 1.050331180645131462e+04
4.381689931514188077e-03 1.059187943476907822e+04
4.432478591240393562e-03 1.068066930337734993e+04
4.483855948021185124e-03 1.076955427373659768e+04
4.535828825510184945e-03 1.085840314166114513e+04
4.588404126454754574e-03 1.094708063628205491e+04
4.641588833612774606e-03 1.103544743539611409e+04
4.695390010680057340e-03 1.112336273035727572e+04
4.749814803228498243e-03 1.121080197426130326e+04
4.804870439655126689e-03 1.129791123469774720e+04
4.860564232142133151e-03 1.138485469260901300e+04
4.916903577628024651e-03 1.147180203909529519e+04
4.973895958790060245e-03 1.155892846517982071e+04
5.031548945038048955e-03 1.164641467763979745e+04
5.089870193519678392e-03 1.173444694242890728e+04
5.148867450137491197e-03 1.182321715722991758e+04
5.208548550577657595e-03 1.191289846925881102e+04
5.268921421350668960e-03 1.200347020417527165e+04
5.329994080844086858e-03 1.209481403376481467e+04
5.391774640387498457e-03 1.218680720884591028e+04
5.454271305329828380e-03 1.227932309818947397e+04
5.517492376129119747e-03 1.237223112606047107e+04
5.581446249454959617e-03 1.246539672333051567e+04
5.646141419303662458e-03 1.255868129290574507e+04
5.711586478126426739e-03 1.265194234098560264e+04
5.777790117970500218e-03 1.274507720881942078e+04
5.844761131633627142e-03 1.283808562745191921e+04
5.912508413831872763e-03 1.293098303359222336e+04
5.981040962380937930e-03 1.302378560619671589e+04
6.050367879391214433e-03 1.311651026659717900e+04
6.120498372476694711e-03 1.320917467877205854e+04
6.191441755977841743e-03 1.330179724978607192e+04
6.263207452198682815e-03 1.339439713042425319e+04
6.335804992658246836e-03 1.348699266637212895e+04
6.409244019356445839e-03 1.357957774937161594e+04
6.483534286054717238e-03 1.367212581515216698e+04
6.558685659571428586e-03 1.376460917448996406e+04
6.634708121092339726e-03 1.385699958978472205e+04
6.711611767496278476e-03 1.394926827778389634e+04
6.789406812696106158e-03 1.404138591284663198e+04
6.868103588995296514e-03 1.413332263076195159e+04
6.947712548460231209e-03 1.422504803313448429e+04
7.028244264308346374e-03 1.431653311158947508e+04
7.109709432312428558e-03 1.440775645121206071e+04
7.192118872221184116e-03 1.449869849146243178e+04
7.275483529196219955e-03 1.458933946400936111e+04
7.359814475265760887e-03 1.467965939700816671e+04
7.445122910795134823e-03 1.476963811957058351e+04
7.531420165974363201e-03 1.485925526642096520e+04
7.618717702322989373e-03 1.494849028274090051e+04
7.707027114212296713e-03 1.503732238061874523e+04
7.796360130405225256e-03 1.512572857097308224e+04
7.886728615614147300e-03 1.521368292978989848e+04
7.978144572076614760e-03 1.530115906499831181e+04
8.070620141149495441e-03 1.538813030943281956e+04
8.164167604921463567e-03 1.547456972862948896e+04
8.258799387844257406e-03 1.556045012897494053e+04
8.354528058382861000e-03 1.564574406620877562e+04
8.451366330684714073e-03 1.573042385428151829e+04
8.549327066268371661e-03 1.581446150964321532e+04
8.648423275731715806e-03 1.589782833234204372e+04
8.748668120479906676e-03 1.598049517225151067e+04
8.850074914473426979e-03 1.606243265936856551e+04
8.952657125996391421e-03 1.614361121597993588e+04
9.056428379445279064e-03 1.622400106808408418e+04
9.161402457138508384e-03 1.630357225720232600e+04
9.267593301146874116e-03 1.638229465257579432e+04
9.375015015145274355e-03 1.646013796059235756e+04
9.483681866285915280e-03 1.653707105111503188e+04
9.593608287093137454e-03 1.661306109315964204e+04
9.704808877380292215e-03 1.668807488299236138e+04
9.817298406188829443e-03 1.676207906852411907e+04
9.931091813749784100e-03 1.683504016538299038e+04
1.004620421346811773e-02 1.690692457345223374e+04
1.016265089392994099e-02 1.697769859386928147e+04
1.028044732093308204e-02 1.704732844647975799e+04
1.039960913954119000e-02 1.711578020507923065e+04
1.052015217616157974e-02 1.718301866577368492e+04
1.064209244064722934e-02 1.724900763204078248e+04
1.076544612842314681e-02 1.731371084283222808e+04
1.089022962263729542e-02 1.737709201774663597e+04
1.101645949633655273e-02 1.743911487895320897e+04
1.114415251466786827e-02 1.749974317361414433e+04
1.127332563710485222e-02 1.755894069679249151e+04
1.140399601970031561e-02 1.761667131483431876e+04
1.153618101736477233e-02 1.767289845684851753e+04
1.166989818617145645e-02 1.772758356855740931e+04
1.180516528568804208e-02 1.778068769277859974e+04
1.194200028133531391e-02 1.783217200682639304e+04
1.208042134677327073e-02 1.788199785106090349e+04
1.222044686631487166e-02 1.793012675795126415e+04
1.236209543736768203e-02 1.797652048163758445e+04
1.250538587290389754e-02 1.802114102796758743e+04
1.265033720395902610e-02 1.806395065076921310e+04
1.279696868215939552e-02 1.810491066197347391e+04
1.294529978227914289e-02 1.814398111757068909e+04
1.309535020482666470e-02 1.818112232486251378e+04
1.324713987866115404e-02 1.821629497897534020e+04
1.340068896363949026e-02 1.824946019862324101e+04
1.355601785329367710e-02 1.828057956228766125e+04
1.371314717753943473e-02 1.830961514477809033e+04
1.387209780541619544e-02 1.833652955414043026e+04
1.403289084785870784e-02 1.836128570598414080e+04
1.419554766050099524e-02 1.838384526571837705e+04
1.436008984651259215e-02 1.840416973550145121e+04
1.452653925946778904e-02 1.842222128826121843e+04
1.469491800624815429e-02 1.843796281256578732e+04
1.486524844997855720e-02 1.845135795461202360e+04
1.503755321299736145e-02 1.846237116037977466e+04
1.521185517986103040e-02 1.847096771789952982e+04
1.538817750038344936e-02 1.847711379539633344e+04
1.556654359271059974e-02 1.848077578008631099e+04
1.574697714643085236e-02 1.848191952927340026e+04
1.592950212572120244e-02 1.848051172183536255e+04
1.611414277253018015e-02 1.847652009437843662e+04
1.630092360979739502e-02 1.846991348646664483e+04
1.648986944471062324e-02 1.846066188563819378e+04
1.668100537200057146e-02 1.844873647213713775e+04
1.687435677727374198e-02 1.843410966329646908e+04
1.706994934038405520e-02 1.841675514704696252e+04
1.726780903884354151e-02 1.839664779299093425e+04
1.746796215127244256e-02 1.837376373548101037e+04
1.767043526088944369e-02 1.834808051781326139e+04
1.787525525904233581e-02 1.831957713649272773e+04
1.808244934877948837e-02 1.828823408238986667e+04
1.829204504846291754e-02 1.825403338103559872e+04
1.850407019542300510e-02 1.821695863197708240e+04
1.871855294965576663e-02 1.817699504712586349e+04
1.893552179756293266e-02 1.813412998992518988e+04
1.915500555573526609e-02 1.808835435138382672e+04
1.937703337477986176e-02 1.803966114188974461e+04
1.960163474319183419e-02 1.798804509139336369e+04
1.982883949127068474e-02 1.793350267699445976e+04
2.005867779508231641e-02 1.787603214904657216e+04
2.029118018046676200e-02 1.781563355570706699e+04
2.052637752709248961e-02 1.775230876587541934e+04
2.076430107255772262e-02 1.768606159980362645e+04
2.100498241653913495e-02 1.761690128585071943e+04
2.124845352498879944e-02 1.754484310183347407e+04
2.149474673437978475e-02 1.746990433052985463e+04
2.174389475600078253e-02 1.739210400822560769e+04
2.199593068030071888e-02 1.731146292357432685e+04
2.225088798128367282e-02 1.722800361462970977e+04
2.250880052095458397e-02 1.714175036403143895e+04
2.276970255381677299e-02 1.705272919232708591e+04
2.303362873142129202e-02 1.696096941019519363e+04
2.330061410696921201e-02 1.686651226739170306e+04
2.357069413996725274e-02 1.676940458300780665e+04
2.384390470093718586e-02 1.666969449001164685e+04
2.412028207618003781e-02 1.656743138292765070e+04
2.439986297259547771e-02 1.646266587648020504e+04
2.468268452255688306e-02 1.635544976321782269e+04
2.496878428884323833e-02 1.624583597017059401e+04
2.525820026962782502e-02 1.613387857261844511e+04
2.555097090352503181e-02 1.601964045131906823e+04
2.584713507469561106e-02 1.590320066579906415e+04
2.614673211801089858e-02 1.578464035023756151e+04
2.644980182427715890e-02 1.566404076075197372e+04
2.675638444552042375e-02 1.554148319714999343e+04
2.706652070033239293e-02 1.541704892632019073e+04
2.738025177927854228e-02 1.529081910733290351e+04
2.769761935036888292e-02 1.516287471831928815e+04
2.801866556459190957e-02 1.503329815155351025e+04
2.834343306151305975e-02 1.490219232467613438e+04
2.867196497493766996e-02 1.476967317741228544e+04
2.900430493863987227e-02 1.463585513122304474e+04
2.934049709215783702e-02 1.450085071078253350e+04
2.968058608665600367e-02 1.436477045769864708e+04
3.002461709085545161e-02 1.422772285091505182e+04
3.037263579703308389e-02 1.408981423369601725e+04
3.072468842709001266e-02 1.395114874776235411e+04
3.108082173869059980e-02 1.381183541528078058e+04
3.144108303147261779e-02 1.367200517051553652e+04
3.180552015332915178e-02 1.353179054193687080e+04
3.217418150676367578e-02 1.339132012893114734e+04
3.254711605531845214e-02 1.325071856317444872e+04
3.292437333007763867e-02 1.311010648113268689e+04
3.330600343624585263e-02 1.296960050720614163e+04
3.369205705980264642e-02 1.282931324702797428e+04
3.408258547423447665e-02 1.268935415063270011e+04
3.447764054734461098e-02 1.254985344226055531e+04
3.487727474814172890e-02 1.241096405292956842e+04
3.528154115380878475e-02 1.227283408261744444e+04
3.569049345675226470e-02 1.213560532277042512e+04
3.610418597173332272e-02 1.199941334798034768e+04
3.652267364308171838e-02 1.186438762335581850e+04
3.694601205199299354e-02 1.173065162637585854e+04
3.737425742391059513e-02 1.159832298205191364e+04
3.780746663599345719e-02 1.146750916888380743e+04
3.824569722466996530e-02 1.133828512357972249e+04
3.868900739327971183e-02 1.121071154095597922e+04
3.913745601980380545e-02 1.108484572341833518e+04
3.959110266468453265e-02 1.096074171754809686e+04
4.005000757873606460e-02 1.083845043162981710e+04
4.051423171114643812e-02 1.071801975514562037e+04
4.098383671757255958e-02 1.059949467990701669e+04
4.145888496832907111e-02 1.048291774425680705e+04
4.193943955667183560e-02 1.036836371124989455e+04
4.242556430717771970e-02 1.025596847469225759e+04
4.291732378422153521e-02 1.014586842876075389e+04
4.341478330055086043e-02 1.003819335035544282e+04
4.391800892596080946e-02 9.933066778626689484e+03
4.442706749606879085e-02 9.830606408925106734e+03
4.494202662119135827e-02 9.730924499738774102e+03
4.546295469532394412e-02 9.634128291357585113e+03
4.598992090522435044e-02 9.540276170590335823e+03
4.652299523960182898e-02 9.449243295918586227e+03
4.706224849841277036e-02 9.360863258698474965e+03
4.760775230226364785e-02 9.274975680820985872e+03
4.815957910192344982e-02 9.191425871005369117e+03
4.871780218794626721e-02 9.110064506575248743e+03
4.928249570040506289e-02 9.030747339289091542e+03
4.985373463873887800e-02 8.953335852986811005e+03
5.043159487171355176e-02 8.877724700310347544e+03
5.101615314749827212e-02 8.803845122486978653e+03
5.160748710385902605e-02 8.731632322843659495e+03
5.220567527846971256e-02 8.661023443036150638e+03
5.281079711934324322e-02 8.591957481481920695e+03
5.342293299538347640e-02 8.524375215807553104e+03
5.404216420705911655e-02 8.458215149077483147e+03
5.466857299720174340e-02 8.393324214110562025e+03
5.530224256192894927e-02 8.329459847942884153e+03
5.594325706169369500e-02 8.266382484688512704e+03
5.659170163246236840e-02 8.203859601708707487e+03
5.724766239702173964e-02 8.141665536276721468e+03
5.791122647641750582e-02 8.079581365419700887e+03
5.858248200152529894e-02 8.017393503323522054e+03
5.926151812475548286e-02 7.954890677623126066e+03
5.994842503189401484e-02 7.891867625425600636e+03
6.064329395408056544e-02 7.828126132177889303e+03
6.134621717992497919e-02 7.763475190546945669e+03
6.205728806776493467e-02 7.697731203647835173e+03
6.277660105806494306e-02 7.630710570021144122e+03
6.350425168595953684e-02 7.562213766880157891e+03
6.424033659394184914e-02 7.492045994158689609e+03
6.498495354469883967e-02 7.420022532598330145e+03
6.573820143409576933e-02 7.345969230523238366e+03
6.650018030431112392e-02 7.269724252500122930e+03
6.727099135712333311e-02 7.191168504411655704e+03
6.805073696735199074e-02 7.110226354904636537e+03
6.883952069645490890e-02 7.026833428269364049e+03
6.963744730628212976e-02 6.940935319758714286e+03
7.044462277299029518e-02 6.852488127463035198e+03
7.126115430111740201e-02 6.761492362023939677e+03
7.208715033782125969e-02 6.668028596202949302e+03
7.292272058728306583e-02 6.572191466221829614e+03
7.376797602527726538e-02 6.474080005626657112e+03
7.462302891391099646e-02 6.373797875734248009e+03
7.548799281653424675e-02 6.271500220105342123e+03
7.636298261282230271e-02 6.167431861266129090e+03
7.724811451403391926e-02 6.061841552469062663e+03
7.814350607844536278e-02 5.954970871996524693e+03
7.904927622696410194e-02 5.847057494827008668e+03
7.996554525892338172e-02 5.738394916322988138e+03
8.089243486805931804e-02 5.629316075624604309e+03
8.183006815867380213e-02 5.520137332472416347e+03
